,sid,gender,age,ospan_fta,cond,block,stim_type,trial,selected_ind,distance,distance_signed,near_distance,near,overlap,overlap_feedback,rt
2505,67,male,18,12,active,0,women,41,5,4.0,4.0,1.0,0,True,True,2007
2506,67,male,18,12,active,0,women,42,4,1.0,-1.0,-1.0,1,True,False,2558
2507,67,male,18,12,active,0,women,43,2,2.0,-2.0,-2.0,1,False,False,8183
2508,67,male,18,12,active,0,women,44,1,1.0,-1.0,-1.0,1,True,False,9095
2509,67,male,18,12,active,0,women,45,4,3.0,3.0,-1.0,0,True,False,3379
2510,67,male,18,12,active,0,women,46,5,1.0,1.0,1.0,1,True,True,2007
2511,67,male,18,12,active,0,women,47,6,1.0,1.0,1.0,1,True,True,3525
2512,67,male,18,12,active,0,women,48,1,5.0,-5.0,1.0,0,True,True,8734
2513,67,male,18,12,active,0,women,49,3,2.0,2.0,2.0,1,False,False,1422
2514,67,male,18,12,active,0,women,50,0,3.0,-3.0,2.0,0,False,False,12289
2515,67,male,18,12,active,0,women,51,7,7.0,7.0,2.0,0,False,False,2760
2516,67,male,18,12,active,0,women,52,6,1.0,-1.0,-1.0,1,True,False,4133
2517,67,male,18,12,active,0,women,53,4,2.0,-2.0,-2.0,1,False,False,4786
2518,67,male,18,12,active,0,women,54,3,1.0,-1.0,-1.0,1,True,False,4268
2519,67,male,18,12,active,0,women,55,5,2.0,2.0,2.0,1,False,False,1590
2520,67,male,18,12,yoked,1,men,0,1,,,,0,,,4851
2521,67,male,18,12,yoked,1,men,1,0,1.0,-1.0,-1.0,1,True,False,1433
2522,67,male,18,12,yoked,1,men,2,7,7.0,7.0,2.0,0,False,False,7643
2523,67,male,18,12,yoked,1,men,3,6,1.0,-1.0,-1.0,1,True,False,1117
2524,67,male,18,12,yoked,1,men,4,4,2.0,-2.0,-2.0,1,False,False,1275
2525,67,male,18,12,yoked,1,men,5,7,3.0,3.0,2.0,0,False,False,1028
2526,67,male,18,12,yoked,1,men,6,2,5.0,-5.0,-2.0,0,False,False,948
2527,67,male,18,12,yoked,1,men,7,6,4.0,4.0,2.0,0,False,False,1411
2528,67,male,18,12,yoked,1,men,8,2,4.0,-4.0,-1.0,0,True,False,1546
2529,67,male,18,12,yoked,1,men,9,3,1.0,1.0,1.0,1,True,True,1703
2530,67,male,18,12,yoked,1,men,10,6,3.0,3.0,-1.0,0,True,False,5641
2531,67,male,18,12,yoked,1,men,11,4,2.0,-2.0,-2.0,1,False,False,1893
2532,67,male,18,12,yoked,1,men,12,2,2.0,-2.0,-2.0,1,False,False,1262
2533,67,male,18,12,yoked,1,men,13,3,1.0,1.0,1.0,1,True,True,2693
2534,67,male,18,12,yoked,1,men,14,7,4.0,4.0,-2.0,0,False,False,2693
2535,67,male,18,12,yoked,1,men,15,6,1.0,-1.0,-1.0,1,True,False,1939
2536,67,male,18,12,yoked,1,men,16,3,3.0,-3.0,1.0,0,True,True,1207
2537,67,male,18,12,yoked,1,men,17,1,2.0,-2.0,-2.0,1,False,False,1094
2538,67,male,18,12,yoked,1,men,18,0,1.0,-1.0,-1.0,1,True,False,846
2539,67,male,18,12,yoked,1,men,19,6,6.0,6.0,2.0,0,False,False,1669
2540,67,male,18,12,yoked,1,men,20,2,4.0,-4.0,-1.0,0,True,False,2300
2541,67,male,18,12,yoked,1,men,21,3,1.0,1.0,1.0,1,True,True,2783
2542,67,male,18,12,yoked,1,men,22,5,2.0,2.0,2.0,1,False,False,1646
2543,67,male,18,12,yoked,1,men,23,7,2.0,2.0,2.0,1,False,False,1838
2544,67,male,18,12,yoked,1,men,24,2,5.0,-5.0,-1.0,0,True,False,1196
2545,67,male,18,12,yoked,1,men,25,4,2.0,2.0,2.0,1,False,False,1511
2546,67,male,18,12,yoked,1,men,26,0,4.0,-4.0,-2.0,0,False,False,5258
2547,67,male,18,12,yoked,1,men,27,1,1.0,1.0,1.0,1,True,True,3029
2548,67,male,18,12,yoked,1,men,28,2,1.0,1.0,1.0,1,True,True,2626
2549,67,male,18,12,yoked,1,men,29,4,2.0,2.0,2.0,1,False,False,1872
2550,67,male,18,12,yoked,1,men,30,5,1.0,1.0,1.0,1,True,True,3042
2551,67,male,18,12,yoked,1,men,31,3,2.0,-2.0,-2.0,1,False,False,3549
2552,67,male,18,12,yoked,1,men,32,7,4.0,4.0,-1.0,0,True,False,2748
2553,67,male,18,12,yoked,1,men,33,0,7.0,-7.0,-2.0,0,False,False,1512
2554,67,male,18,12,yoked,1,men,34,7,7.0,7.0,2.0,0,False,False,2952
2555,67,male,18,12,yoked,1,men,35,5,2.0,-2.0,-2.0,1,False,False,8216
2556,67,male,18,12,yoked,1,men,36,1,4.0,-4.0,2.0,0,False,False,2590
2557,67,male,18,12,yoked,1,men,37,2,1.0,1.0,1.0,1,True,True,2221
2558,67,male,18,12,yoked,1,men,38,0,2.0,-2.0,-2.0,1,False,False,2096
2559,67,male,18,12,yoked,1,men,39,6,6.0,6.0,1.0,0,True,True,2154
2560,67,male,18,12,yoked,1,men,40,4,2.0,-2.0,-2.0,1,False,False,2276
2561,67,male,18,12,yoked,1,men,41,0,4.0,-4.0,-1.0,0,True,False,2546
2562,67,male,18,12,yoked,1,men,42,6,6.0,6.0,2.0,0,False,False,1432
2563,67,male,18,12,yoked,1,men,43,1,5.0,-5.0,-1.0,0,True,False,5224
2564,67,male,18,12,yoked,1,men,44,5,4.0,4.0,1.0,0,True,True,2412
2565,67,male,18,12,yoked,1,men,45,2,3.0,-3.0,1.0,0,True,True,3685
2566,67,male,18,12,yoked,1,men,46,7,5.0,5.0,2.0,0,False,False,92
2567,67,male,18,12,yoked,1,men,47,2,5.0,-5.0,-2.0,0,False,False,10873
2568,67,male,18,12,yoked,1,men,48,0,2.0,-2.0,-2.0,1,False,False,1490
2569,67,male,18,12,yoked,1,men,49,3,3.0,3.0,1.0,0,True,True,781
2570,67,male,18,12,yoked,1,men,50,1,2.0,-2.0,-2.0,1,False,False,6685
2571,67,male,18,12,yoked,1,men,51,5,4.0,4.0,2.0,0,False,False,1759
2572,67,male,18,12,yoked,1,men,52,3,2.0,-2.0,-2.0,1,False,False,3165
2573,67,male,18,12,yoked,1,men,53,5,2.0,2.0,2.0,1,False,False,5527
2574,67,male,18,12,yoked,1,men,54,7,2.0,2.0,2.0,1,False,False,3909
2575,67,male,18,12,yoked,1,men,55,4,3.0,-3.0,-2.0,0,False,False,3040
2576,68,male,59,2,active,0,women,0,3,,,,0,,,4952
2577,68,male,59,2,active,0,women,1,2,1.0,-1.0,-1.0,1,True,False,6266
2578,68,male,59,2,active,0,women,2,3,1.0,1.0,1.0,1,True,True,3546
2579,68,male,59,2,active,0,women,3,4,1.0,1.0,1.0,1,True,True,2464
2580,68,male,59,2,active,0,women,4,6,2.0,2.0,2.0,1,False,False,6809
2581,68,male,59,2,active,0,women,5,7,1.0,1.0,1.0,1,True,True,2974
2582,68,male,59,2,active,0,women,6,4,3.0,-3.0,-2.0,0,False,False,3513
2583,68,male,59,2,active,0,women,7,5,1.0,1.0,1.0,1,True,True,4335
2584,68,male,59,2,active,0,women,8,0,5.0,-5.0,2.0,0,False,False,2558
2585,68,male,59,2,active,0,women,9,4,4.0,4.0,1.0,0,True,True,3141
2586,68,male,59,2,active,0,women,10,2,2.0,-2.0,-2.0,1,False,False,1814
2587,68,male,59,2,active,0,women,11,4,2.0,2.0,2.0,1,False,False,3165
2588,68,male,59,2,active,0,women,12,2,2.0,-2.0,-2.0,1,False,False,2163
2589,68,male,59,2,active,0,women,13,4,2.0,2.0,2.0,1,False,False,3458
2590,68,male,59,2,active,0,women,14,2,2.0,-2.0,-2.0,1,False,False,1421
2591,68,male,59,2,active,0,women,15,7,5.0,5.0,-2.0,0,False,False,3322
2592,68,male,59,2,active,0,women,16,4,3.0,-3.0,-1.0,0,True,False,2648
2593,68,male,59,2,active,0,women,17,2,2.0,-2.0,-2.0,1,False,False,3300
2594,68,male,59,2,active,0,women,18,6,4.0,4.0,-1.0,0,True,False,2861
2595,68,male,59,2,active,0,women,19,7,1.0,1.0,1.0,1,True,True,3154
2596,68,male,59,2,active,0,women,20,4,3.0,-3.0,-1.0,0,True,False,1117
2597,68,male,59,2,active,0,women,21,6,2.0,2.0,2.0,1,False,False,2096
2598,68,male,59,2,active,0,women,22,3,3.0,-3.0,-1.0,0,True,False,2073
2599,68,male,59,2,active,0,women,23,6,3.0,3.0,-2.0,0,False,False,3312
2600,68,male,59,2,active,0,women,24,5,1.0,-1.0,-1.0,1,True,False,1882
2601,68,male,59,2,active,0,women,25,6,1.0,1.0,1.0,1,True,True,2568
2602,68,male,59,2,active,0,women,26,4,2.0,-2.0,-2.0,1,False,False,2051
2603,68,male,59,2,active,0,women,27,5,1.0,1.0,1.0,1,True,True,3345
2604,68,male,59,2,active,0,women,28,2,3.0,-3.0,2.0,0,False,False,1286
2605,68,male,59,2,active,0,women,29,3,1.0,1.0,1.0,1,True,True,2255
2606,68,male,59,2,active,0,women,30,5,2.0,2.0,2.0,1,False,False,2153
2607,68,male,59,2,active,0,women,31,4,1.0,-1.0,-1.0,1,True,False,2547
2608,68,male,59,2,active,0,women,32,3,1.0,-1.0,-1.0,1,True,False,1939
2609,68,male,59,2,active,0,women,33,4,1.0,1.0,1.0,1,True,True,2997
2610,68,male,59,2,active,0,women,34,2,2.0,-2.0,-2.0,1,False,False,2962
2611,68,male,59,2,active,0,women,35,1,1.0,-1.0,-1.0,1,True,False,1343
2612,68,male,59,2,active,0,women,36,6,5.0,5.0,1.0,0,True,True,3007
2613,68,male,59,2,active,0,women,37,2,4.0,-4.0,1.0,0,True,True,4684
2614,68,male,59,2,active,0,women,38,5,3.0,3.0,1.0,0,True,True,2199
2615,68,male,59,2,active,0,women,39,1,4.0,-4.0,-1.0,0,True,False,2760
2616,68,male,59,2,active,0,women,40,7,6.0,6.0,1.0,0,True,True,949
2617,68,male,59,2,active,0,women,41,6,1.0,-1.0,-1.0,1,True,False,3795
2618,68,male,59,2,active,0,women,42,7,1.0,1.0,1.0,1,True,True,4358
2619,68,male,59,2,active,0,women,43,1,6.0,-6.0,-1.0,0,True,False,4910
2620,68,male,59,2,active,0,women,44,3,2.0,2.0,2.0,1,False,False,2366
2621,68,male,59,2,active,0,women,45,0,3.0,-3.0,-1.0,0,True,False,1793
2622,68,male,59,2,active,0,women,46,6,6.0,6.0,1.0,0,True,True,2614
2623,68,male,59,2,active,0,women,47,4,2.0,-2.0,-2.0,1,False,False,3323
2624,68,male,59,2,active,0,women,48,2,2.0,-2.0,-2.0,1,False,False,3222
2625,68,male,59,2,active,0,women,49,3,1.0,1.0,1.0,1,True,True,2051
2626,68,male,59,2,active,0,women,50,6,3.0,3.0,2.0,0,False,False,4898
2627,68,male,59,2,active,0,women,51,5,1.0,-1.0,-1.0,1,True,False,1016
2628,68,male,59,2,active,0,women,52,2,3.0,-3.0,2.0,0,False,False,1658
2629,68,male,59,2,active,0,women,53,7,5.0,5.0,1.0,0,True,True,3165
2630,68,male,59,2,active,0,women,54,5,2.0,-2.0,-2.0,1,False,False,4515
2631,68,male,59,2,active,0,women,55,2,3.0,-3.0,1.0,0,True,True,2344
2632,68,male,59,2,yoked,1,men,0,7,,,,0,,,6279
2633,68,male,59,2,yoked,1,men,1,5,2.0,-2.0,-2.0,1,False,False,15450
2634,68,male,59,2,yoked,1,men,2,3,2.0,-2.0,-2.0,1,False,False,8136
2635,68,male,59,2,yoked,1,men,3,5,2.0,2.0,2.0,1,False,False,8755
2636,68,male,59,2,yoked,1,men,4,3,2.0,-2.0,-2.0,1,False,False,6831
2637,68,male,59,2,yoked,1,men,5,7,4.0,4.0,-1.0,0,True,False,2130
2638,68,male,59,2,yoked,1,men,6,0,7.0,-7.0,-2.0,0,False,False,5539
2639,68,male,59,2,yoked,1,men,7,4,4.0,4.0,2.0,0,False,False,2298
2640,68,male,59,2,yoked,1,men,8,7,3.0,3.0,-1.0,0,True,False,2165
2641,68,male,59,2,yoked,1,men,9,4,3.0,-3.0,-1.0,0,True,False,2962
2642,68,male,59,2,yoked,1,men,10,0,4.0,-4.0,1.0,0,True,True,2444
2643,68,male,59,2,yoked,1,men,11,1,1.0,1.0,1.0,1,True,True,1861
2644,68,male,59,2,yoked,1,men,12,0,1.0,-1.0,-1.0,1,True,False,3559
2645,68,male,59,2,yoked,1,men,13,1,1.0,1.0,1.0,1,True,True,10973
2646,68,male,59,2,yoked,1,men,14,3,2.0,2.0,2.0,1,False,False,2435
2647,68,male,59,2,yoked,1,men,15,4,1.0,1.0,1.0,1,True,True,3278
2648,68,male,59,2,yoked,1,men,16,2,2.0,-2.0,-2.0,1,False,False,4403
2649,68,male,59,2,yoked,1,men,17,7,5.0,5.0,1.0,0,True,True,2276
2650,68,male,59,2,yoked,1,men,18,0,7.0,-7.0,-1.0,0,True,False,4178
2651,68,male,59,2,yoked,1,men,19,5,5.0,5.0,1.0,0,True,True,4222
2652,68,male,59,2,yoked,1,men,20,3,2.0,-2.0,-2.0,1,False,False,2310
2653,68,male,59,2,yoked,1,men,21,2,1.0,-1.0,-1.0,1,True,False,2344
2654,68,male,59,2,yoked,1,men,22,0,2.0,-2.0,-2.0,1,False,False,2582
2655,68,male,59,2,yoked,1,men,23,1,1.0,1.0,1.0,1,True,True,2783
2656,68,male,59,2,yoked,1,men,24,2,1.0,1.0,1.0,1,True,True,1838
2657,68,male,59,2,yoked,1,men,25,4,2.0,2.0,2.0,1,False,False,2772
2658,68,male,59,2,yoked,1,men,26,3,1.0,-1.0,-1.0,1,True,False,2749
2659,68,male,59,2,yoked,1,men,27,2,1.0,-1.0,-1.0,1,True,False,2615
2660,68,male,59,2,yoked,1,men,28,4,2.0,2.0,2.0,1,False,False,2332
2661,68,male,59,2,yoked,1,men,29,1,3.0,-3.0,-2.0,0,False,False,3808
2662,68,male,59,2,yoked,1,men,30,3,2.0,2.0,2.0,1,False,False,2230
2663,68,male,59,2,yoked,1,men,31,2,1.0,-1.0,-1.0,1,True,False,2884
2664,68,male,59,2,yoked,1,men,32,6,4.0,4.0,-1.0,0,True,False,2749
2665,68,male,59,2,yoked,1,men,33,3,3.0,-3.0,-1.0,0,True,False,1633
2666,68,male,59,2,yoked,1,men,34,6,3.0,3.0,-1.0,0,True,False,1354
2667,68,male,59,2,yoked,1,men,35,5,1.0,-1.0,-1.0,1,True,False,2435
2668,68,male,59,2,yoked,1,men,36,4,1.0,-1.0,-1.0,1,True,False,4054
2669,68,male,59,2,yoked,1,men,37,1,3.0,-3.0,1.0,0,True,True,4279
2670,68,male,59,2,yoked,1,men,38,6,5.0,5.0,-1.0,0,True,False,4517
2671,68,male,59,2,yoked,1,men,39,0,6.0,-6.0,1.0,0,True,True,4637
2672,68,male,59,2,yoked,1,men,40,1,1.0,1.0,1.0,1,True,True,1354
2673,68,male,59,2,yoked,1,men,41,3,2.0,2.0,2.0,1,False,False,3053
2674,68,male,59,2,yoked,1,men,42,1,2.0,-2.0,-2.0,1,False,False,4368
2675,68,male,59,2,yoked,1,men,43,7,6.0,6.0,2.0,0,False,False,5179
2676,68,male,59,2,yoked,1,men,44,4,3.0,-3.0,-2.0,0,False,False,4345
2677,68,male,59,2,yoked,1,men,45,1,3.0,-3.0,2.0,0,False,False,3659
2678,68,male,59,2,yoked,1,men,46,5,4.0,4.0,-1.0,0,True,False,2772
2679,68,male,59,2,yoked,1,men,47,2,3.0,-3.0,2.0,0,False,False,7946
2680,68,male,59,2,yoked,1,men,48,3,1.0,1.0,1.0,1,True,True,5853
2681,68,male,59,2,yoked,1,men,49,7,4.0,4.0,-1.0,0,True,False,5326
2682,68,male,59,2,yoked,1,men,50,5,2.0,-2.0,-2.0,1,False,False,2773
2683,68,male,59,2,yoked,1,men,51,1,4.0,-4.0,2.0,0,False,False,1906
2684,68,male,59,2,yoked,1,men,52,6,5.0,5.0,2.0,0,False,False,3502
2685,68,male,59,2,yoked,1,men,53,3,3.0,-3.0,1.0,0,True,True,2007
2686,68,male,59,2,yoked,1,men,54,7,4.0,4.0,1.0,0,True,True,1714
2687,68,male,59,2,yoked,1,men,55,0,7.0,-7.0,-1.0,0,True,False,1848
2688,69,female,20,12,active,0,women,0,5,,,,0,,,3644
2689,69,female,20,12,active,0,women,1,6,1.0,1.0,1.0,1,True,True,2837
2690,69,female,20,12,active,0,women,2,4,2.0,-2.0,-2.0,1,False,False,2289
2691,69,female,20,12,active,0,women,3,1,3.0,-3.0,-1.0,0,True,False,2491
2692,69,female,20,12,active,0,women,4,3,2.0,2.0,2.0,1,False,False,4390
2693,69,female,20,12,active,0,women,5,7,4.0,4.0,-2.0,0,False,False,1761
2694,69,female,20,12,active,0,women,6,1,6.0,-6.0,-1.0,0,True,False,1792
2695,69,female,20,12,active,0,women,7,2,1.0,1.0,1.0,1,True,True,1399
2696,69,female,20,12,active,0,women,8,5,3.0,3.0,2.0,0,False,False,3896
2697,69,female,20,12,active,0,women,9,7,2.0,2.0,2.0,1,False,False,2096
2698,69,female,20,12,active,0,women,10,4,3.0,-3.0,-1.0,0,True,False,2344
2699,69,female,20,12,active,0,women,11,2,2.0,-2.0,-2.0,1,False,False,4391
2700,69,female,20,12,active,0,women,12,5,3.0,3.0,2.0,0,False,False,1726
2701,69,female,20,12,active,0,women,13,0,5.0,-5.0,-2.0,0,False,False,2174
2702,69,female,20,12,active,0,women,14,1,1.0,1.0,1.0,1,True,True,1907
2703,69,female,20,12,active,0,women,15,0,1.0,-1.0,-1.0,1,True,False,1939
2704,69,female,20,12,active,0,women,16,5,5.0,5.0,2.0,0,False,False,2028
2705,69,female,20,12,active,0,women,17,6,1.0,1.0,1.0,1,True,True,1904
2706,69,female,20,12,active,0,women,18,5,1.0,-1.0,-1.0,1,True,False,2084
2707,69,female,20,12,active,0,women,19,4,1.0,-1.0,-1.0,1,True,False,3256
2708,69,female,20,12,active,0,women,20,2,2.0,-2.0,-2.0,1,False,False,3615
2709,69,female,20,12,active,0,women,21,4,2.0,2.0,2.0,1,False,False,2096
2710,69,female,20,12,active,0,women,22,6,2.0,2.0,2.0,1,False,False,4021
2711,69,female,20,12,active,0,women,23,3,3.0,-3.0,-2.0,0,False,False,3558
2712,69,female,20,12,active,0,women,24,6,3.0,3.0,2.0,0,False,False,1972
2713,69,female,20,12,active,0,women,25,2,4.0,-4.0,-2.0,0,False,False,2548
2714,69,female,20,12,active,0,women,26,1,1.0,-1.0,-1.0,1,True,False,4043
2715,69,female,20,12,active,0,women,27,0,1.0,-1.0,-1.0,1,True,False,3728
2716,69,female,20,12,active,0,women,28,2,2.0,2.0,2.0,1,False,False,4460
2717,69,female,20,12,active,0,women,29,4,2.0,2.0,2.0,1,False,False,2568
2718,69,female,20,12,active,0,women,30,1,3.0,-3.0,-2.0,0,False,False,2670
2719,69,female,20,12,active,0,women,31,3,2.0,2.0,2.0,1,False,False,2446
2720,69,female,20,12,active,0,women,32,6,3.0,3.0,-1.0,0,True,False,2692
2721,69,female,20,12,active,0,women,33,7,1.0,1.0,1.0,1,True,True,2086
2722,69,female,20,12,active,0,women,34,5,2.0,-2.0,-2.0,1,False,False,3457
2723,69,female,20,12,active,0,women,35,7,2.0,2.0,2.0,1,False,False,4178
2724,69,female,20,12,active,0,women,36,5,2.0,-2.0,-2.0,1,False,False,2435
2725,69,female,20,12,active,0,women,37,4,1.0,-1.0,-1.0,1,True,False,2392
2726,69,female,20,12,active,0,women,38,7,3.0,3.0,-2.0,0,False,False,2569
2727,69,female,20,12,active,0,women,39,6,1.0,-1.0,-1.0,1,True,False,1062
2728,69,female,20,12,active,0,women,40,0,6.0,-6.0,-1.0,0,True,False,5360
2729,69,female,20,12,active,0,women,41,1,1.0,1.0,1.0,1,True,True,4393
2730,69,female,20,12,active,0,women,42,6,5.0,5.0,2.0,0,False,False,1872
2731,69,female,20,12,active,0,women,43,2,4.0,-4.0,-2.0,0,False,False,2447
2732,69,female,20,12,active,0,women,44,7,5.0,5.0,-1.0,0,True,False,4459
2733,69,female,20,12,active,0,women,45,1,6.0,-6.0,-2.0,0,False,False,3480
2734,69,female,20,12,active,0,women,46,0,1.0,-1.0,-1.0,1,True,False,3402
2735,69,female,20,12,active,0,women,47,7,7.0,7.0,2.0,0,False,False,1963
2736,69,female,20,12,active,0,women,48,4,3.0,-3.0,-1.0,0,True,False,2241
2737,69,female,20,12,active,0,women,49,2,2.0,-2.0,-2.0,1,False,False,2198
2738,69,female,20,12,active,0,women,50,3,1.0,1.0,1.0,1,True,True,4053
2739,69,female,20,12,active,0,women,51,4,1.0,1.0,1.0,1,True,True,1736
2740,69,female,20,12,active,0,women,52,1,3.0,-3.0,1.0,0,True,True,2772
2741,69,female,20,12,active,0,women,53,3,2.0,2.0,2.0,1,False,False,6169
2742,69,female,20,12,active,0,women,54,0,3.0,-3.0,-2.0,0,False,False,3143
2743,69,female,20,12,active,0,women,55,2,2.0,2.0,2.0,1,False,False,6675
2744,69,female,20,12,yoked,1,men,0,4,,,,0,,,2420
2745,69,female,20,12,yoked,1,men,1,3,1.0,-1.0,-1.0,1,True,False,4616
2746,69,female,20,12,yoked,1,men,2,5,2.0,2.0,2.0,1,False,False,2299
2747,69,female,20,12,yoked,1,men,3,2,3.0,-3.0,2.0,0,False,False,1523
2748,69,female,20,12,yoked,1,men,4,5,3.0,3.0,2.0,0,False,False,1701
2749,69,female,20,12,yoked,1,men,5,3,2.0,-2.0,-2.0,1,False,False,1906
2750,69,female,20,12,yoked,1,men,6,6,3.0,3.0,1.0,0,True,True,2984
2751,69,female,20,12,yoked,1,men,7,1,5.0,-5.0,-1.0,0,True,False,1657
2752,69,female,20,12,yoked,1,men,8,0,1.0,-1.0,-1.0,1,True,False,1388
2753,69,female,20,12,yoked,1,men,9,4,4.0,4.0,2.0,0,False,False,1570
2754,69,female,20,12,yoked,1,men,10,7,3.0,3.0,-2.0,0,False,False,1577
2755,69,female,20,12,yoked,1,men,11,6,1.0,-1.0,-1.0,1,True,False,1197
2756,69,female,20,12,yoked,1,men,12,2,4.0,-4.0,-2.0,0,False,False,1162
2757,69,female,20,12,yoked,1,men,13,7,5.0,5.0,1.0,0,True,True,2208
2758,69,female,20,12,yoked,1,men,14,5,2.0,-2.0,-2.0,1,False,False,1480
2759,69,female,20,12,yoked,1,men,15,3,2.0,-2.0,-2.0,1,False,False,2153
2760,69,female,20,12,yoked,1,men,16,2,1.0,-1.0,-1.0,1,True,False,1140
2761,69,female,20,12,yoked,1,men,17,0,2.0,-2.0,-2.0,1,False,False,1892
2762,69,female,20,12,yoked,1,men,18,2,2.0,2.0,2.0,1,False,False,3000
2763,69,female,20,12,yoked,1,men,19,0,2.0,-2.0,-2.0,1,False,False,1039
2764,69,female,20,12,yoked,1,men,20,6,6.0,6.0,2.0,0,False,False,881
2765,69,female,20,12,yoked,1,men,21,4,2.0,-2.0,-2.0,1,False,False,970
2766,69,female,20,12,yoked,1,men,22,3,1.0,-1.0,-1.0,1,True,False,1084
2767,69,female,20,12,yoked,1,men,23,5,2.0,2.0,2.0,1,False,False,2141
2768,69,female,20,12,yoked,1,men,24,0,5.0,-5.0,1.0,0,True,True,769
2769,69,female,20,12,yoked,1,men,25,5,5.0,5.0,2.0,0,False,False,949
2770,69,female,20,12,yoked,1,men,26,6,1.0,1.0,1.0,1,True,True,804
2771,69,female,20,12,yoked,1,men,27,7,1.0,1.0,1.0,1,True,True,2006
2772,69,female,20,12,yoked,1,men,28,3,4.0,-4.0,-1.0,0,True,False,960
2773,69,female,20,12,yoked,1,men,29,6,3.0,3.0,2.0,0,False,False,993
2774,69,female,20,12,yoked,1,men,30,3,3.0,-3.0,1.0,0,True,True,1692
2775,69,female,20,12,yoked,1,men,31,6,3.0,3.0,1.0,0,True,True,970
2776,69,female,20,12,yoked,1,men,32,1,5.0,-5.0,1.0,0,True,True,1410
2777,69,female,20,12,yoked,1,men,33,4,3.0,3.0,1.0,0,True,True,959
2778,69,female,20,12,yoked,1,men,34,1,3.0,-3.0,2.0,0,False,False,702
2779,69,female,20,12,yoked,1,men,35,2,1.0,1.0,1.0,1,True,True,1329
2780,69,female,20,12,yoked,1,men,36,5,3.0,3.0,2.0,0,False,False,1208
2781,69,female,20,12,yoked,1,men,37,6,1.0,1.0,1.0,1,True,True,2265
2782,69,female,20,12,yoked,1,men,38,5,1.0,-1.0,-1.0,1,True,False,1128
2783,69,female,20,12,yoked,1,men,39,6,1.0,1.0,1.0,1,True,True,803
2784,69,female,20,12,yoked,1,men,40,4,2.0,-2.0,-2.0,1,False,False,825
2785,69,female,20,12,yoked,1,men,41,3,1.0,-1.0,-1.0,1,True,False,1365
2786,69,female,20,12,yoked,1,men,42,7,4.0,4.0,-1.0,0,True,False,1152
2787,69,female,20,12,yoked,1,men,43,3,4.0,-4.0,-1.0,0,True,False,724
2788,69,female,20,12,yoked,1,men,44,2,1.0,-1.0,-1.0,1,True,False,1219
2789,69,female,20,12,yoked,1,men,45,6,4.0,4.0,-2.0,0,False,False,701
2790,69,female,20,12,yoked,1,men,46,4,2.0,-2.0,-2.0,1,False,False,1850
2791,69,female,20,12,yoked,1,men,47,5,1.0,1.0,1.0,1,True,True,1333
2792,69,female,20,12,yoked,1,men,48,0,5.0,-5.0,1.0,0,True,True,2051
2793,69,female,20,12,yoked,1,men,49,4,4.0,4.0,1.0,0,True,True,1005
2794,69,female,20,12,yoked,1,men,50,0,4.0,-4.0,-2.0,0,False,False,1940
2795,69,female,20,12,yoked,1,men,51,6,6.0,6.0,2.0,0,False,False,1048
2796,69,female,20,12,yoked,1,men,52,1,5.0,-5.0,1.0,0,True,True,1310
2797,69,female,20,12,yoked,1,men,53,0,1.0,-1.0,-1.0,1,True,False,2073
2798,69,female,20,12,yoked,1,men,54,2,2.0,2.0,2.0,1,False,False,1636
2799,69,female,20,12,yoked,1,men,55,7,5.0,5.0,2.0,0,False,False,1678
2800,70,female,18,15,active,0,women,0,6,,,,0,,,3823
2801,70,female,18,15,active,0,women,1,5,1.0,-1.0,-1.0,1,True,False,8069
2802,70,female,18,15,active,0,women,2,1,4.0,-4.0,-2.0,0,False,False,4740
2803,70,female,18,15,active,0,women,3,3,2.0,2.0,2.0,1,False,False,2357
2804,70,female,18,15,active,0,women,4,1,2.0,-2.0,-2.0,1,False,False,4446
2805,70,female,18,15,active,0,women,5,0,1.0,-1.0,-1.0,1,True,False,5911
2806,70,female,18,15,active,0,women,6,5,5.0,5.0,2.0,0,False,False,4066
2807,70,female,18,15,active,0,women,7,2,3.0,-3.0,-1.0,0,True,False,4099
2808,70,female,18,15,active,0,women,8,0,2.0,-2.0,-2.0,1,False,False,4222
2809,70,female,18,15,active,0,women,9,6,6.0,6.0,1.0,0,True,True,7801
2810,70,female,18,15,active,0,women,10,7,1.0,1.0,1.0,1,True,True,2908
2811,70,female,18,15,active,0,women,11,2,5.0,-5.0,-2.0,0,False,False,8452
2812,70,female,18,15,active,0,women,12,6,4.0,4.0,2.0,0,False,False,3198
2813,70,female,18,15,active,0,women,13,2,4.0,-4.0,1.0,0,True,True,8183
2814,70,female,18,15,active,0,women,14,4,2.0,2.0,2.0,1,False,False,10929
2815,70,female,18,15,active,0,women,15,1,3.0,-3.0,1.0,0,True,True,5482
2816,70,female,18,15,active,0,women,16,2,1.0,1.0,1.0,1,True,True,1973
2817,70,female,18,15,active,0,women,17,1,1.0,-1.0,-1.0,1,True,False,5686
2818,70,female,18,15,active,0,women,18,3,2.0,2.0,2.0,1,False,False,2669
2819,70,female,18,15,active,0,women,19,6,3.0,3.0,2.0,0,False,False,4661
2820,70,female,18,15,active,0,women,20,7,1.0,1.0,1.0,1,True,True,3763
2821,70,female,18,15,active,0,women,21,4,3.0,-3.0,-1.0,0,True,False,5236
2822,70,female,18,15,active,0,women,22,0,4.0,-4.0,1.0,0,True,True,5640
